Date,Open,High,Low,Close,Adj Close,Volume
12/3/2020,1824.01001,1847.199951,1822.650024,1826.77002,1826.77002,1227300
12/4/2020,1824.52002,1833.160034,1816.98999,1827.98999,1827.98999,1378200
12/7/2020,1819,1832.369995,1805.780029,1819.47998,1819.47998,1320900
12/8/2020,1810.099976,1821.900024,1796.204956,1818.550049,1818.550049,1096300
12/9/2020,1812.01001,1834.27002,1767.810059,1784.130005,1784.130005,1507600
12/10/2020,1769.800049,1781.310059,1740.319946,1775.329956,1775.329956,1362800
12/11/2020,1763.060059,1784.449951,1760,1781.77002,1781.77002,1220700
12/14/2020,1775,1797.390015,1757.214966,1760.060059,1760.060059,1600200
12/15/2020,1764.420044,1771.420044,1749.949951,1767.77002,1767.77002,1482300
12/16/2020,1772.880005,1773,1756.079956,1763,1763,1513500
12/17/2020,1768.51001,1771.784058,1738.660034,1747.900024,1747.900024,1624700
12/18/2020,1754.180054,1755.109985,1720.219971,1731.01001,1731.01001,4016400
12/21/2020,1713.51001,1740.849976,1699,1739.369995,1739.369995,1828400
12/22/2020,1734.430054,1737.405029,1712.574951,1723.5,1723.5,936700
12/23/2020,1728.109985,1747.98999,1725.040039,1732.380005,1732.380005,1033800
12/24/2020,1735,1746,1729.109985,1738.849976,1738.849976,346800
12/28/2020,1751.63501,1790.728027,1746.334961,1776.089966,1776.089966,1393000
12/29/2020,1787.790039,1792.439941,1756.089966,1758.719971,1758.719971,1299400
12/30/2020,1762.01001,1765.094971,1725.599976,1739.52002,1739.52002,1306100
12/31/2020,1735.420044,1758.930054,1735.420044,1751.880005,1751.880005,1011900
1/4/2021,1757.540039,1760.650024,1707.849976,1728.23999,1728.23999,1901900
1/5/2021,1725,1747.670044,1718.015015,1740.920044,1740.920044,1145300
1/6/2021,1702.630005,1748,1699,1735.290039,1735.290039,2602100
1/7/2021,1740.060059,1788.400024,1737.050049,1787.25,1787.25,2265000
1/8/2021,1787.97998,1809.839966,1773.535034,1807.209961,1807.209961,2050600
1/11/2021,1786.069946,1794.314941,1760.52002,1766.719971,1766.719971,1209700
1/12/2021,1753.920044,1778.040039,1725.310059,1746.550049,1746.550049,1357000
1/13/2021,1738.579956,1765.035034,1738.01001,1754.400024,1754.400024,1094100
1/14/2021,1753.619995,1775.01001,1733.400024,1740.180054,1740.180054,1179500
1/15/2021,1738.189941,1756,1721.550049,1736.189941,1736.189941,1342200
1/19/2021,1752.25,1809.275024,1741.459961,1790.859985,1790.859985,1734600
1/20/2021,1831.459961,1903.709961,1825.530029,1886.900024,1886.900024,2490300
1/21/2021,1898,1934.859985,1887.109985,1891.25,1891.25,2063900
1/22/2021,1895.680054,1910.949951,1881.76001,1901.050049,1901.050049,1272100
1/25/2021,1920.670044,1929.579956,1867.530029,1899.400024,1899.400024,1927300
1/26/2021,1888.839966,1925,1884.244995,1917.23999,1917.23999,1313100
1/27/2021,1882.530029,1890,1809,1830.790039,1830.790039,2748300
1/28/2021,1843.939941,1898.829956,1842.640015,1863.109985,1863.109985,1773100
1/29/2021,1846.170044,1857.280029,1810.199951,1835.73999,1835.73999,1612600
2/1/2021,1853.569946,1922.391968,1850.930054,1901.349976,1901.349976,1602200
2/2/2021,1922.560059,1955.76001,1914.48999,1927.51001,1927.51001,2273700
2/3/2021,2073,2116.5,2018.380005,2070.070068,2070.070068,4118200
2/4/2021,2068.889893,2078.550049,2042.589966,2062.370117,2062.370117,1852300
2/5/2021,2070,2102.51001,2059.330078,2098,2098,1535100
2/8/2021,2105.909912,2123.547119,2072,2092.909912,2092.909912,1241900
2/9/2021,2078.540039,2105.129883,2078.540039,2083.51001,2083.51001,889900
2/10/2021,2094.209961,2108.370117,2063.090088,2095.379883,2095.379883,1135500
2/11/2021,2099.51001,2102.030029,2077.320068,2095.889893,2095.889893,945700
2/12/2021,2090.25,2108.820068,2083.129883,2104.110107,2104.110107,855700
2/16/2021,2104.360107,2152.679932,2104.360107,2121.899902,2121.899902,1133800
2/17/2021,2100,2133.659912,2098.919922,2128.310059,2128.310059,1070900
2/18/2021,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600
2/19/2021,2119.27002,2130.530029,2097.409912,2101.139893,2101.139893,1457400
2/22/2021,2067,2091.419922,2062.139893,2064.879883,2064.879883,1367500
2/23/2021,2025.01001,2082.01001,2002.02002,2070.860107,2070.860107,1667400
2/24/2021,2041.829956,2100.780029,2038.130005,2095.169922,2095.169922,1248300
2/25/2021,2067.449951,2094.879883,2021.290039,2031.359985,2031.359985,1828400
2/26/2021,2050.52002,2071.01001,2016.060059,2036.859985,2036.859985,2083500
3/1/2021,2056.52002,2086.52002,2046.099976,2081.51001,2081.51001,1404500
3/2/2021,2076.189941,2104.370117,2071.26001,2075.840088,2075.840088,1134600
3/3/2021,2067.209961,2088.518066,2010,2026.709961,2026.709961,1484200
3/4/2021,2023.369995,2089.23999,2020.27002,2049.090088,2049.090088,2118000
3/5/2021,2073.120117,2118.110107,2046.415039,2108.540039,2108.540039,2195200
3/8/2021,2101.129883,2128.810059,2021.609985,2024.170044,2024.170044,1647400
3/9/2021,2070,2078.040039,2047.829956,2052.699951,2052.699951,1697300
3/10/2021,2071.76001,2075,2033.369995,2055.030029,2055.030029,1268600
3/11/2021,2074.060059,2125.699951,2072.379883,2114.77002,2114.77002,1239100
3/12/2021,2085,2090.26001,2047.550049,2061.919922,2061.919922,1725800
3/15/2021,2062.300049,2067.060059,2043.51001,2066.48999,2066.48999,1298100
3/16/2021,2078.98999,2123.560059,2070,2092.52002,2092.52002,1491600
3/17/2021,2076.030029,2109.780029,2054,2091.080078,2091.080078,1299000
3/18/2021,2061,2075.5,2033.550049,2036.219971,2036.219971,1361400
3/19/2021,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314900
3/22/2021,2041.839966,2057.98999,2026.069946,2038.589966,2038.589966,1954800
3/23/2021,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000
3/24/2021,2065.370117,2078.209961,2041.555054,2045.060059,2045.060059,1154000
3/25/2021,2044.810059,2058.870117,2010.72998,2044.359985,2044.359985,1418900
3/26/2021,2038.859985,2050.98999,2014.02002,2035.550049,2035.550049,1493500
3/29/2021,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800
3/30/2021,2057.629883,2070.780029,2044.030029,2055.540039,2055.540039,1036600
3/31/2021,2059.120117,2093.326904,2056.745117,2068.629883,2068.629883,1459900
4/1/2021,2097.949951,2142.939941,2096.889893,2137.75,2137.75,1699000
4/5/2021,2152.939941,2237.310059,2151.620117,2225.550049,2225.550049,2164900
4/6/2021,2222.5,2237.659912,2214.800049,2224.75,2224.75,1353000
4/7/2021,2226.129883,2255,2225.330078,2249.679932,2249.679932,1289900
4/8/2021,2277.959961,2284.004883,2257.679932,2265.439941,2265.439941,1358300
4/9/2021,2256.699951,2289.040039,2253.714111,2285.879883,2285.879883,1044400
4/12/2021,2266.25,2275.320068,2238.465088,2254.790039,2254.790039,1565900
4/13/2021,2261.469971,2277.209961,2256.090088,2267.27002,2267.27002,1165500
4/14/2021,2275.159912,2277.98999,2249.189941,2254.840088,2254.840088,1011000
4/15/2021,2276.97998,2306.596924,2266,2296.659912,2296.659912,1373600
4/16/2021,2303,2306.439941,2284.449951,2297.76001,2297.76001,1129800
4/19/2021,2291.97998,2318.449951,2287.844971,2302.399902,2302.399902,1234400
4/20/2021,2307.889893,2309.600098,2271.709961,2293.629883,2293.629883,1088700
4/21/2021,2285.25,2295.320068,2258.570068,2293.290039,2293.290039,1196500
4/22/2021,2293.22998,2303.761963,2256.449951,2267.919922,2267.919922,1054800
4/23/2021,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500
4/26/2021,2319.929932,2341.26001,2313.840088,2326.73999,2326.73999,1041700
4/27/2021,2336,2337.449951,2304.27002,2307.120117,2307.120117,1598600
4/28/2021,2407.14502,2452.37793,2374.850098,2379.909912,2379.909912,2986400
4/29/2021,2410.330078,2436.52002,2402.280029,2429.889893,2429.889893,1977700
4/30/2021,2404.48999,2427.139893,2402.159912,2410.120117,2410.120117,1957100
5/3/2021,2402.719971,2419.699951,2384.5,2395.169922,2395.169922,1689400
5/4/2021,2369.73999,2379.26001,2311.699951,2354.25,2354.25,1756000
5/5/2021,2368.419922,2382.199951,2351.409912,2356.73999,2356.73999,1090300
5/6/2021,2350.639893,2382.709961,2342.337891,2381.350098,2381.350098,1030900
5/7/2021,2400,2416.409912,2390,2398.689941,2398.689941,1163600
5/10/2021,2374.889893,2378,2334.72998,2341.659912,2341.659912,1300300
5/11/2021,2291.860107,2322,2283,2308.76001,2308.76001,1605500
5/12/2021,2261.709961,2285.370117,2230.050049,2239.080078,2239.080078,1746700
5/13/2021,2261.090088,2276.601074,2242.719971,2261.969971,2261.969971,1333500
5/14/2021,2291.830078,2321.139893,2283.320068,2316.159912,2316.159912,1331200
5/17/2021,2309.320068,2323.340088,2295,2321.409912,2321.409912,992100
5/18/2021,2336.906006,2343.149902,2303.159912,2303.429932,2303.429932,865100
5/19/2021,2264.399902,2316.76001,2263.52002,2308.709961,2308.709961,967500
5/20/2021,2328.040039,2360.340088,2321.090088,2356.090088,2356.090088,1191600
5/21/2021,2365.98999,2369,2342.370117,2345.100098,2345.100098,1141600
5/24/2021,2367,2418.47998,2360.110107,2406.669922,2406.669922,1062200
5/25/2021,2420,2432.889893,2402.98999,2409.070068,2409.070068,941900
5/26/2021,2412.834961,2442.944092,2412.514893,2433.530029,2433.530029,1092800
5/27/2021,2436.939941,2440,2402,2402.51001,2402.51001,1948100
5/28/2021,2421.959961,2428.139893,2407.689941,2411.560059,2411.560059,1205400
6/1/2021,2422,2437.970947,2404.879883,2429.810059,2429.810059,958300
6/2/2021,2435.310059,2442,2404.199951,2421.280029,2421.280029,857900
6/3/2021,2395.02002,2409.745117,2382.830078,2404.610107,2404.610107,917300
6/4/2021,2422.52002,2453.858887,2417.77002,2451.76001,2451.76001,1297400
6/7/2021,2451.320068,2468,2441.072998,2466.090088,2466.090088,1192500
6/8/2021,2479.899902,2494.495117,2468.23999,2482.850098,2482.850098,1253000
6/9/2021,2499.5,2505,2487.330078,2491.399902,2491.399902,1006300
6/10/2021,2494.01001,2523.26001,2494,2521.600098,2521.600098,1561700
6/11/2021,2524.919922,2526.98999,2498.290039,2513.929932,2513.929932,1262000
6/14/2021,2513.389893,2528.22998,2500.939941,2527.040039,2527.040039,1127500
6/15/2021,2530.439941,2537.23999,2512.969971,2520.659912,2520.659912,1109100
6/16/2021,2524.949951,2530.469971,2482.999023,2513.929932,2513.929932,1315800
6/17/2021,2510.459961,2543.929932,2510.300049,2527.419922,2527.419922,1287800
6/18/2021,2514.110107,2527.780029,2492.060059,2511.350098,2511.350098,2665300
6/21/2021,2514.800049,2540.735107,2502.685059,2529.100098,2529.100098,1312800
6/22/2021,2529,2545.399902,2520.530029,2539.98999,2539.98999,1049200
6/23/2021,2531,2555.919922,2525.040039,2529.22998,2529.22998,984700
6/24/2021,2541.070068,2550.709961,2539.199951,2545.639893,2545.639893,946700
6/25/2021,2539.139893,2550.100098,2528.879883,2539.899902,2539.899902,1674200
6/28/2021,2540,2546.73999,2519.476074,2536.389893,2536.389893,1405500
6/29/2021,2535.449951,2540,2508.73999,2520.370117,2520.370117,1047500
6/30/2021,2513.071045,2516,2495.149902,2506.320068,2506.320068,1200300
7/1/2021,2496.995117,2529.25,2496.995117,2527.370117,2527.370117,856000
7/2/2021,2536.790039,2576.959961,2535.379883,2574.379883,2574.379883,1058000
7/6/2021,2588.98999,2597.689941,2568.179932,2595.419922,2595.419922,1067500
7/7/2021,2606.820068,2612.798096,2595.199951,2601.550049,2601.550049,834000
7/8/2021,2565,2600.649902,2560.800049,2583.540039,2583.540039,989000
7/9/2021,2578.889893,2596.98999,2578.870117,2591.48999,2591.48999,755300
